Id,Title,Description,LikeCount,DislikeCount,"Location (latitude, longitude)",Predicted Tags (comma delimited string),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B-HtUB7G8yE,Couple Yoga Challenge,For more click the links below Reality Show Reaction Prank Battle Reaction,78,2,,couple,hilarious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mMuOGU9J3kc,Teach Colors for to Learn With Superhero Surprise Learning For,Learn Colors with Superhero Surprise Other Funny Trucks on the Bus w Colors,5844,3429,,colors,learn,learn colors,learning,learning colors,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70twdUIyoiA,The Conservative Atheist Show Naughty Talk,The usual,0,0,,science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6vnGRU08xSM,1st May 2017 Today Latest News Serial News 2017,1st May 2017 Full Episode 1 May 2017 Full On Location Episode Latest Shoot News 2017,3,0,,2017,5th may 2017,episode,full episode,latest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCAviXKjhYA,Hot Teacher Show in Prank 2017,Please watch Sunny Turns A Hot Nurse To Gym Sunny Hot Video 2017,0,0,37.09024;-95.71289,animation,bean,bean funny,ben,cartoon,cartoon network,comedy,entertainment television,funny,grey matter,preview,sab,serial,set,star plus,sunny hot,sunny hot scene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVqv4PtF_M8,4th May 2017 Today Upcoming Twist Star Plus 2017,4th May 2017 Full Today Episode 4 May Full Episode News Star Plus 2017,3,1,,2017,4th may 2017,episode,full episode,gayatri,joshi,khan,latest,news,preview,serial,singh,star plus,today,today episode,upcoming,video,ye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XuTfr-GaW-c,TRAITOR ALERT Just Turned On Trump Is This The End,TRAITOR ALERT Just Turned On Trump Is This The End Links 1,1736,132,,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cQFBMtCXQ0o,Chuck E Cheese Like a Bunny Bad Baby Surprise CANDY Family fun for,Thanks for watching Please Subscribe and Share New Everyday Follow us on,52,14,,adventure,baby,bus,cartoon,chuck e cheese,comedy,daddy,educational,family,family friendly,family fun pack,fisher price,frozen,game,good,happy,learn,little,mask,mouse,paw patrol,pig,play,playtime,step2,surprise,toy,toy story,,,,,,,,,,,,,,,,,,,,,,
GphJQxpUTRc,Lots And Land for sale Lot B Upper 85611,Listing Site Property Site,0,0,,real estate,residential,sale,virtual tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QZHVfVgyDkU,International Conference on Education and Distance Learning,Key note Present Teaching and Learning at a Distance A case study Chair of Conference 24th 2015 International,0,0,,conference,education distance learning,global academic research institute,international conference education distance learning,international scientific research conference organizer,mice tourism,scientific research conference,sri mice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We5IAQJjesk,At Special Screening Of Begum,At Special Screening Of Begum Check Out To Find more Exclusive Click On the Subscribe Button NOW,0,0,,begum movie screening,begum screening,cast,screening,screening begum,special screening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rrXAOkzoZTg,theGTAguy288s Live PS4 Broadcast,SMASH THE LIKE BUTTON AND DONT FORGET TO SUBSCRIBE,0,0,,4,interactive entertainment,ps4live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAbs3NXmk6c,Plenary Session 03 27032017 80,International Conference Festival on Wisdom for World Transformation 2017,0,0,,80years,anniversary,mount abu,peace mind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7QwSIWUTOQ,Step Show 2017 Battle in the Apple,SUPPORT SUBSCRIBE Official Site,1,0,,2016,2017,2k16,2k17,5th,band,battle,clips,comparison,dancing,drumline,event,fat,field,fifth,footage,high school,percussion,preview,quarter,review,rivalry,stadium,tell,zero,,,,,,,,,,,,,,,,,,,,,,,,,
42bMN2vZs6w,Negative Media Response to Everything Trump Does,Please watch Ann Why it Hate Speech to Keep Telling Me How Are Going to Vote,1,0,,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fwDeAUhQxzw,Dragon tales in 1,Please watch 3 song and discover a magical,11,0,,dragon tales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QgmElQ31htE,Shakti 5th May 2017 Upcoming Twist Colors Serial News,Shakti 5th May 2017 Upcoming Twist Colors Serial News Shakti Harman Subscribe Town,79,12,,colors,full,harman,location,preview,shakti,shakti 5th may 2017,shakti 5th may 2017 full episode,shakti cast,shakti full episode,shakti latest episode,shakti latest news,shakti location,shakti preview,shakti serial,shakti today episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yO_ug9GCzFQ,After Insulting Trump This Jackass Governor Got With Revenge,After Insulting Trump This Jackass Governor Got With Revenge,242,5,,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZPLAWBUjxSw,Studio Six,Studio Six 852 9862 2102,2,0,,studio six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg-aLIyFuVI,No Name Necessary 2017 Battle in the Apple,SUPPORT SUBSCRIBE Official Site,2,0,,2016,2017,2k16,2k17,5th,band,battle,clips,comparison,dancing,drumline,event,fat,field,fifth,footage,high school,percussion,preview,quarter,review,rivalry,stadium,tell,zero,,,,,,,,,,,,,,,,,,,,,,,,,
Jq7iqzlJwiw,TRUMP BIG ANNOUNCEMENT IS HE ABOUT TO FINALLY TAKE HER DOWN,Dont forget to subscribe and share Breaking News Viral SUPPORT NE WITH THE LINK BELOW,0,0,,debate,news,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0jfMk-dq0mQ,Globe Trekker Great Spiritual,Globe Trekker to unforgettable through its stunning photography and spirit of adventure In each episode we send our,0,0,,adventure,culture,exploring,food,globe trekker,go,history,holly morris,lonely planet,pacific,south,tourism,travel guide,tutorial,wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3G2Xc2fEskg,Tiger Shroff Reaction On Social Media Bullying,Tiger Shroff Reaction On Social Media Bullying Check Out the video know more To Find more Exclusive Click On the Subscribe Button NOW,0,0,,media bullying,news,ram,ram day,ram tiger shroff,ram tweet,social media,social media bullying,tiger shroff ram,tiger shroff reaction,tiger shroff reaction ram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mTe6XXMKpcg,4th May 2017 Upcoming Twist Star Plus Serial Today News 2017,4th May 2017 Full Today Episode 4 May 2017 Full Episode Star Plus Full Latest Episode 4th May 2017 Preview,49,5,,2017,4th may 2017,episode,full episode,latest,preview,serial,star plus,today,today episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s5PysNRxL0s,Star The Last Teaser Trailer Review,The first teaser trailer for STAR THE LAST hit the Here are my on it See more by here,14511,306,,last,luke,star,trailer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cNOIkFYfJqc,In Pants Watching Video Of,How You Can Support Our Show Independent Media Become a PATRON Become a premium member,5680,107,,fall,jimmy,jimmy show,news,politics,progressive talk show,toby,tyt,watching,young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7wO-wolf9R4,A Little Healing,From album You Got It Ritual Fire 2017 Available now Music written produced and by All,1,0,,album,dance music,electronic,female,got,pop,producer,vocalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rqL15YXgoNo,May 2017 Horoscope,NEW My Amazing FREE Horoscope Ace at MAY 20 20 MARCH,135,3,,astrologer,astrology may 2017,astrology video may 2017,May-17,monthly 2017,monthly may 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y8TTqOg36hY,All He Does is Watch Morning Joe Panel on the Quality of Trump,Please watch Ann Why it Hate Speech to Keep Telling Me How Are Going to Vote,24,27,,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VswHe22pbak,Full Interview Mark Warner March 5,Sen Mark Warner down with Face the Nation Host to discuss President on and the Senate,16,7,,news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iyhB2RcrZvY,White on hate crime spree now in Chandler WE ARE NOT REALLY,We are on Make confidential to support our work so we can do more Just click here or for a one time,861,17,,black mob violence,black white crime,colin,dont make black angry,white girl bleed lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i3H2vwrbMZ8,Bole 2nd May 2017 Star Plus Sequel Bole Today News 2017ode,Bole 2nd May 2017 Full Today Episode Star Plus Bole 2 May 2017 Full Latest Episode 2nd May 2017 On Location,21,2,,2017,2nd may 2017,bole,bole 2nd may 2017,bole 2nd may 2017 full episode,bole full episode,bole preview,bole serial,bole star plus,bole today,episode,full episode,latest,location,may 2 day year,new,preview,serial,star plus,tell,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vwXhT5lOY5s,The Voice 2017 Inspired By Look Digital Exclusive,Love look Learn how to recreate it yourself in this tutorial Get The Voice Official,545,66,,behind voice,blake,coach exclusive,digital exclusive,exclusive content,team,voice,voice 2017,voice new season,voice season 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGQKK_XUnLA,GIANT GUMMY,Get your own Guava Juice Box Guava Juice Merchandise This is how you make some Gummy,138601,3335,,guava juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVA7b0ekYGk,never made any money doing this but I would still like to do it,Keep our alive by supporting us on Twitch Get cheap by,789,27,,bluedrake42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ImKojgKrY1s,Cute Cartoon Minion Speed Drawing And Coloring Challenge Art,Cute Cartoon Minion Speed Drawing And Coloring Challenge Art Watch artist Sophia draw and colour a minion,40,1,43.6532287598;-79.3831787109,art,art challenge,artist,cartoon,challenge,color,coloring,colour,cute,draw,drawing,drawing challenge,easy,fan art,inform,learn,lesson,minion,plan,school,sketch,sophia,speed drawing,step step,talented,teens,tutorial,,,,,,,,,,,,,,,,,,,,,,,
85HGHgnRmeQ,Stock footage the solar energy plan,Stock footage talking about blueprint while mounting the our on the link below 1VideoBlocks,0,0,,adobe stock,architect,architecture,builder,building,business,buy video,construction,contractor,corporate,development,energy,engineer,equipment,expert,footage,horizontal,industrial,industry,job,manager,occupation,outdoors,panel,partnership,people,place,plan,pond5,profession,professional,project,renewable,showing,solar,stock,stock video,talking,team,teamwork,work,worker,working,workplace,,,,,,
I1A-Gon0CJc,1 Obligatory Touristy in a DAY,Twitter Main Channel,2248,10,,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGTi8MSsGMw,Surprise Egg Blind Bag Opening More,Hi All Check out our candy blind for Easter Egg Dog Easter Toy Hunting,4,0,,easter,toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QGZiANGE5tw,2nd May 2017 Upcoming Twist Zee Latest News 2017,2nd May 2017 Full Today Episode 2 May 2017 Zee 2nd May 2017 Full Latest Episode On Location Zee,68,8,,2nd may 2017,episode,full episode,kiss,last episode,latest,latest episode,love,marriage,news,romance,romantic,serial,today episode,watch,wedding,zee,zee serial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffXfrCASF4E,Overwatch Uprising in Training,Leave a like if you comment and subscribe to both this and the channel if you like what you see and want to see other,0,0,,4,buzzie1210,interactive entertainment,overwatch edition,ps4share,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ajJTWk05wc,dress try on fashion review haul,dress try on Fashion review haul from store Mall New York trying on my new to see how they fit let me know what you,137,4,42.1676483154;-77.137008667,dress,fashion,review,try,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NqPLBZJGfRQ,Shakti 2nd May 2017 Today Upcoming Twist Colors Shakti 2017,Shakti 2nd May 2017 Full Today Episode Shakti 2 May 2017 Full Episode News Colors Shakti 2017 Shakti,3,0,,2nd may 2017,colors,episode,full,harman,may 2 day year,preview,shakti,shakti 2nd may 2017,shakti 2nd may 2017 full episode,shakti colors,shakti full episode,shakti full episode 2nd may 2017,shakti latest,shakti preview,shakti today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tdr9jyoEmmg,I didnt leak nothing to nobody,Support this channel Buy what you need on through this link My book,144,2,,collapse,credit,crunch,currency,dollar,financial,gold,kit,lord,reserve,self,silver,storage,sufficiency,survival,survivalism,survivalist,wasteland,wilderness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89o0kEzCtmg,Despicable Me 3 Prison Trailer 2017 Animated Movie,Despicable Me 3 Prison Trailer 2017 Animated Movie Official Trailer,12151,569,,2017,movie,trailer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wvV8aTsFCZw,Tony LIVE Abstract,Get an awesome portfolio coupon code portfolio SUBSCRIBE get the book with 14 of video Lightroom,494,37,41.3542404175;-72.1648178101,adobe,advice,beautiful,canon,color,describe,digital,lightroom,live,photo,photography,place,stream,tony,tutorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hpl7TWD-gMc,Persona 5 9 Suspicion Agony,Please watch Persona 5 22 Proving Our Worth Exploring belong,2,0,,persona 5,persona 5 opening,persona 5 play,persona5,persona5 ending,persona5 opening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hth7pExleDk,Residential for sale 114 Padstone Court Dudley 28333,Listing Site Property Site 4000 BUYER INCENTIVE Use How You Choose,0,0,,beth,dudley,real estate,residential,sale,southland realty,virtual tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87b1NPOkgMM,4th May 2017 Today Upcoming Twist in Zee Serial 2017,4th May 2017 Full Latest Episode Zee 4 May 2017 Full Today Episode Upcoming Twist in 2017,4,0,,2017,4th may 2017,episode,full episode,kiss,latest,latest episode,location,love,marriage,news,preview,romantic,serial,today,today episode,wedding,zee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qhSiv15k0tA,2nd May 2017 Upcoming Twist Colors Serial 2017,2nd May 2017 Full Today Episode Colors 2 may 2017 Full Episode Latest 2017,3,0,,2017,2nd may 2017,colors,episode,full episode,latest,location,new,preview,serial,today,today episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xREePgM7Hq8,TRY THE YOGA CHALLENGE,NOW THERES A DAD WHO COMES IN HANDY WITH THESE WE LOVE AND KNOW SEE THERES CARTER CHANCE AND,1251,9,,couple,dark,funny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhS6HpBpXco,I am innocent Episode 3,Please consider supporting my channel on I am innocent episode 3 i am innocent game,15,1,,android,game,gaming,innocent,innocent android,innocent game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,Detailed information from the US District Court in on of Sen,Detailed information from the US District Court in on of Sen,2,0,,news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l8O3yAgEpDw,Rainbow Six Pro League Season 1 NA Elevate Continuum,Elevate Continuum 011 Map One 3720 Map Two 10007 Map Three Consulate Watch live at,2515,63,,twitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GyMPYbHQ1n4,LEE SIN MONTAGE 7 BEST LEE SIN 2017 LEAGUE OF,Please watch LEE SIN MONTAGE 10 LEE SIN IS UNSTOPPABLE LEAGUE OF,9,1,,best lee sin,best lee sin 2017,league,lee sin,lee sin 1v5,lee sin 2017,lee sin jungle,lee sin main,lee sin master,lee sin montage,lee sin montage 2017,lee sin montage s7,lee sin montage season 7,master,montage,sick lee lee sin montage,top lee sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ADhSs6RfxY,Reaction Top 25 of Shocking,THANK YOU FOR WATCHING WE APPRECIATE YOUR SUPPORT PLEASE LIKE SUBSCRIBE COMMENT AND REMEMBER KEEP COMING BACK TO,51,6,,10,big show,funny,life,love,mike,randy,raw,reaction,reaction video,seth,tattoo,tell,top,top 10,top 10 raw,top 10 raw reaction,top 25 seth reaction,undertaker savage,world wrestling entertainment,wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F4Afusxc2SM,The Bodyguard Red Band Trailer 1 2017 L Action Movie,The Bodyguard Red Band Trailer 1 2017 L Action Movie Official Trailer,58404,797,,2017,action,film,movie,trailer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yjLdLP_qTxo,WARREN IN FULL PANIC MODE AFTER HER RIVAL IS REVEALED,Sub for more Ben Marquis for The Conservative Tribune Though she was once as the next big star in the,1627,34,,bill,debate,election 2016,news,news channel,next news network,presidential election,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6T0LNOppbSc,Part 5 JOY Shiny Boy Official Audio,Shiny Boy Shiny Boy,8328,81,,em,joy,music,music video,red velvet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y6ClnyObvnE,17 Pro A Full PS4 Stream 1,live on Twitch Watch live at Powered by Frostbite 17 the way you play compete and,1,0,,17,beautiful,best,custom,ea sports,fan,follow,football,footy,funny,fut,goal,idol,laugh,life,like4lhappy,live,love,perfect,play,player,pro,rage,soccer,sport,toty,twitch,ultimate team,xbox360,xboxlive4l,,,,,,,,,,,,,,,,,,,,
u6Ic1rjF5wI,Dance Troupe 2017 Battle in the Apple,SUPPORT SUBSCRIBE Official Site,1,0,,2016,2017,2k16,2k17,5th,band,battle,clips,comparison,dancing,drumline,event,fat,field,fifth,footage,high school,percussion,preview,quarter,review,rivalry,stadium,tell,zero,,,,,,,,,,,,,,,,,,,,,,,,,
6bKvgFWpiIc,GEU404300HP GE locomotive in 2017 Entertainment,Please watch Best of Railway in 2017 Power full locomotive in the,4,0,37.0902404785;-95.712890625,2017,best,entertainment,extreme,ge locomotive,locomotive,railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3avB3ZgjkOs,Life Giving Life Part 2,What the about and This message was at Fellowship on 111310 Life Giving Life This teaching series is one of the,5,0,,church,death,early,eternity,life,lose salvation,millennium,old testament,passion truth,prison,prophetic calendar,salvation works,tithing,torah,truth tradition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8hEdSYw8X-4,4th May 2017 Upcoming Latest News Star Plus Serial Today News,4th May 2017 Full Latest Episode Star Plus 4 May 2017 Full Today Episode Star Plus On Location 2017,54,8,,2017,4th may 2017,episode,full episode,latest,latest episode,location,new,news,om,preview,republic,serial,star plus,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORwFiX2H97E,Trump Axes White House Transparency Log In Sad Attempt To Hide Corruption,Read More At Support The Show On,1944,28,,2016,election,news,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iy0RzsPDRD0,Chunky At Special Screening Of Begum,Chunky At Special Screening Of Begum Check Out To Find more Exclusive Click On the Subscribe Button NOW,0,0,,begum movie screening,begum screening,cast,chunky begum screening,chunky begum special screening,screening,screening begum,screening chunky,special screening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRqZ7_G9RAk,Gummy bear Tasty and sweet Finger Family Fun cartoon,Finger Family Gummy bear Daddy finger daddy finger where are you Here I am here I am How do you do Mommy finger Mommy finger,72,38,,finger family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaw2ZgySfoo,Best Pro Player of 2016,Best Ever 22 Like Comment Subscribe For More,223,2,,best,pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_5OpGzu69KM,H,LINE,10,3,,beautiful,comedy,cute,girl,love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4HOeOXL1j0,Mantra Chill Slow Hip Hop Instrumental,this beat Subscribe This beat is my next chapter in music,13,0,,hip hop,instrumental,rap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGl2i3FeA_A,Learn Colors How to Draw Number Coloring Book For Nursery,Learn Colors How to Draw Number One Flower Coloring Book For Nursery Simple Example and Drawing Colored,4,0,,book,colored,coloring,coloring book,colors,draw,drawing,drawing pencil,finger family song,house,learn,learn colors,learning,nursery,rainbow,simple example,umbrella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aSAy9qN03EA,100 sub grind,Hey thanks so much for the support I play Call Of Duty Battlefield 1 and 2k17 Make sure to subscribe if your new,0,0,,2k17,4,interactive entertainment,ps4live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7UrT4PwBiZM,Full interview March 26,Former Secretary of State down with Face the Nation moderator Subscribe to the Nation Channel HERE,61,2,,news,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gA21tPqzKn0,2nd May 2017 Today Upcoming Twist Zee Latest News 2017,2nd May 2017 Full Episode Zee 2nd May 2017 Full Latest Episode 2 May 2017 On Location,19,4,,2nd may 2017,episode,full episode,full episode 2nd may 2017,kiss,last episode,latest,location,love,marriage,news,romance,romantic,serial,today,today episode,wedding,zee,zee serial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tSg8--z4PUI,FULL Fisher Tribute with Mark at Star Celebration 2017,Visit for more Star At Star Celebration 2017 Mark Luke sat down with of in a,271,6,,2017,mark,star,star celebration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wOVvB_t2I48,2nd May 2017 Star Plus Today Latest News 2017,2nd May 2017 Full Uncut Episode 2 May 2017 2nd May 2017 Full On Location Episode Star Plus Serial News,1,0,,2nd may 2017,2nd may 2017 full episode,episode,full episode,full episode 2nd may 2017,latest,location,may 2 day year,shoot,star plus,vidya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biz0bwGSzIg,Casual Hearthstone Week 7 Part 2,Welcome to Weekly Hearthstone I will casually record and these once a week in between major series They will either have post commentary or a,0,0,,beast,born,campaign,commentary,completion,control,discard,druid,elemental,experience,fatigue,game,gaming,golem,hearthstone,inform,jade,mage,miracle,move,paladin,perfection,pirate,play,priest,purify,quest,ramp,review,rogue,shaman,story,tempo,video,warlock,warrior,,,,,,,,,,,,,,
iwDjB8Ym3ng,die is essay,Visit,0,0,,essay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fx9Vpg9_nPU,BEST Shorts 5UNDERTALE,ENTER HERE Join My 1000 Giveaway for a limited time,59,2,38.366230011;-121.060157776,9999999,frisk,hot,papyrus,sans,sexy,shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xDxJctz7Oqk,H,LINE,11,9,,beautiful,comedy,cute,girl,love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TqSNtWXKppQ,n live mi live show mi 2017,n v n hong s Tin live mi 2017,0,0,,live,live 2017,live show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bDstIrIn3mw,Space to Ground Return of the Dragon 03242017,Space to Ground is your weekly update on whats happening aboard the International Space Station Got a question or comment Use,234,9,,astronomy,footage,international space station,international space station documentary,international space station live,international space station seen earth,international space station tour,live,place,science,science documentary,science fair,space,voyager 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f60uMFx7E0,Press Conference with go90 SAGA go90 Original Series,go90 SAGA new home Watch Diesel in a Fate of the Furious press conference Dive into the world,3,0,,application,entertainment,free,free mobile,free streaming,go 90,go 90 video,go90,go90 original series,mobile,mobile video streaming,social,streaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o6IPFWzpLHw,4th May 2017 Upcoming Latest Twist Serial 2017,4th May 2017 Full Today Episode Star Plus 4 May 2017 Full Latest Episode Star plus 4th May 2017 Full Episode On location,90,5,,2017,4th may 2017,episode,full episode,latest,location,may 4 day year,news,preview,romantic,serial,star plus,today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5T6-QQUA4B4,Raindrop On A Roof Sound,All in our channel are produced in 1080p format Thus be definitely able to appreciate these in the depth and variety they boast,2,0,,forest rain sound,gentle rain,rain roof,rain shower,rain shower sound,rain sound,rainy,sound,thunderstorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2GyC-ftG5w,2nd May 2017 Today Latest Update Upcoming Twist 2017,2nd May 2017 Full Launch Episode 2nd May 2017 Full Today Episode 2 May 2017 New Serial 2017 Preview News,9,4,,2017,2nd may 2017,2nd may 2017 full episode,arjun,episode,episode 146,full episode,full episode 2nd may 2017,last episode,latest,may,may 2 day year,maya,new,new serial,romance,serial,set,today,today episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1lYXzqz2Lg,CAT STEW BUS LIFE Full Time Living,We are on the road We left Castle Rock Colorado and safely in Boulder Colorado Buy Us on,145,3,,7,big family,bus life,bus life 9,bus life nine,family 9 bus,family show,full time,go,good news bus,life,reality,red white bus,school,show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1Wy06qio0U4,Sheep New Cartoon For Season 1 Full Compilation 12 Full,Welcome to Toy Star Entertainment For Sheep,1,1,,animated cartoon,animated series,cartoon,cartoon animation,cartoon baby,cartoon series,compilation,episode,new,new cartoon full,season,sheep,sheep cartoon,sheep house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rUMQ_KFKwvQ,46,twitter,37,1,,46,j,music,piano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pjp__TjvCE8,IRON BANNER WITH MY FAVORITE SCOUT RIFLE,Hey a person as you know that gaming or am i No I am a gaming MACHINE,0,0,,4,interactive entertainment,ps4live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655e4BDCZmU,Trump To Hold For The Poor Hostage Until Repeal,In an interview with The Wall Street Journal Trump at a plan of his to stop subsidy for to purchase health,966,10,,trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gXt6TqubjBA,Bill Burr Advice for a Man Who Works Hard,Get Stand Up Here Check out Bill full here,313,13,,audio,best,best bill burr,bill,bill burr,burr,clips,comedy,funny,joe,joe rogan,morning,portal,rogan,special,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
